Character,Trait,Setting,Conflict,Resolution,Moral,Fable
Squirrel,Greedy,Village,Competing for food,Forgiveness,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was competing for food. After much effort, forgiveness.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Competing for food,Forgiveness,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was competing for food. After much effort, forgiveness.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Competing for food,Revenge,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was competing for food. After much effort, revenge.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Competing for food,Revenge,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was competing for food. After much effort, revenge.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Competing for food,Revenge,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was competing for food. After much effort, revenge.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Competing for food,Revenge,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was competing for food. After much effort, revenge.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Helping someone in need,Reward,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, reward.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Helping someone in need,Reward,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, reward.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Helping someone in need,Reward,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, reward.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Helping someone in need,Reward,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, reward.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Helping someone in need,Punishment,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, punishment.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Helping someone in need,Punishment,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, punishment.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Helping someone in need,Punishment,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, punishment.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Helping someone in need,Punishment,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, punishment.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Helping someone in need,Forgiveness,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, forgiveness.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Helping someone in need,Forgiveness,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, forgiveness.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Helping someone in need,Forgiveness,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, forgiveness.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Helping someone in need,Forgiveness,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, forgiveness.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Helping someone in need,Revenge,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, revenge.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Helping someone in need,Revenge,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, revenge.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Helping someone in need,Revenge,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, revenge.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Helping someone in need,Revenge,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was helping someone in need. After much effort, revenge.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Fighting for territory,Reward,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, reward.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Fighting for territory,Reward,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, reward.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Fighting for territory,Reward,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, reward.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Fighting for territory,Reward,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, reward.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Fighting for territory,Punishment,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, punishment.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Fighting for territory,Punishment,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, punishment.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Fighting for territory,Punishment,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, punishment.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Fighting for territory,Punishment,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, punishment.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Fighting for territory,Forgiveness,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, forgiveness.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Fighting for territory,Forgiveness,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, forgiveness.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Fighting for territory,Forgiveness,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, forgiveness.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Fighting for territory,Forgiveness,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, forgiveness.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Fighting for territory,Revenge,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, revenge.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Fighting for territory,Revenge,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, revenge.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Fighting for territory,Revenge,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, revenge.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Fighting for territory,Revenge,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was fighting for territory. After much effort, revenge.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Rescuing a friend,Reward,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, reward.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Rescuing a friend,Reward,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, reward.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Rescuing a friend,Reward,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, reward.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Rescuing a friend,Reward,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, reward.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Rescuing a friend,Punishment,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, punishment.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Rescuing a friend,Punishment,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, punishment.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Rescuing a friend,Punishment,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, punishment.
*Moral:* Honesty is the best policy."
Squirrel,Greedy,Village,Rescuing a friend,Punishment,Pride comes before a fall,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, punishment.
*Moral:* Pride comes before a fall."
Squirrel,Greedy,Village,Rescuing a friend,Forgiveness,Kindness is rewarded,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, forgiveness.
*Moral:* Kindness is rewarded."
Squirrel,Greedy,Village,Rescuing a friend,Forgiveness,Hard work pays off,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, forgiveness.
*Moral:* Hard work pays off."
Squirrel,Greedy,Village,Rescuing a friend,Forgiveness,Honesty is the best policy,"Once there was a greedy squirrel in a village. One day, it was rescuing a friend. After much effort, forgiveness.
*Moral:* Honesty is the best policy."
